COD. ENCUESTA;COD. ENCUESTA;COD. ENCUESTA;ENCUESTA;PERIODO;PAIS;PUNTO CÓDIGO;PUNTO NOMBRE;SECCIÓN CÓDIGO;SECCIÓN NOMBRE;FECHA ENCUESTA;24310;motivo-ins;24308;;24307;;24312;;25002;;24311;Indíquenos el porqué de su calificación (motivo-nps);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;25307;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4606;MALDONADO;3253;CAJA UNIVERSAL;17-Oct-2022;10;Porque me atiende bien.;10;;10;;SI;;FÁCIL;;10;"Ya no atiende los días domingos.
Por la facilidad que dan y la cercanía.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;27573;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4615;SOLANDA;3253;CAJA UNIVERSAL;18-Oct-2022;9;PORQUE SIEMPRE ME ATIENDEN BIEN LAS CAJERAS Y EL GUARDIA ;9;;9;;SI;;FÁCIL;;10;POR LA ATENCIÓN ES BIEN SEGURO SIEMPRE LO USO PORQUE ME DEPOSITAN AHÍ MI SUELDO.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;50998;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4580;IBARRA;3253;CAJA UNIVERSAL;27-Oct-2022;10;"Porque al menos en los días que voy es bien flojo y las niñas si son bien amables y atienden rápido.
";10;;10;;SI;;MUY FÁCIL;;10;Porque yo las veces que he ido a sido rápido ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;31051;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4634;SAN FRANCISCO;3253;CAJA UNIVERSAL;19-Oct-2022;9;ME GUSTÓ QUE FUERON MEDIOS RÁPIDOS A PESAR QUE SÓLO HABÍAN DOS CAJEROS.;8;;8;;SI;;POCO FÁCIL;;9;POR LA AGILIDAD Y EL TRATO QUE LE DAN A LAS PERSONAS, LE SALUDAN CUANDO UNO LLEGA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;31752;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4613;REINA VICTORIA;3253;CAJA UNIVERSAL;19-Oct-2022;10;FUE MUY RAPIDA LA SEÑORITA Y MUY AMABLE.;10;;10;;SI;;FÁCIL;;10;POR LOS HORARIOS EXTENDIDOS, PORQUE ATIENDEN HASTA LOS FINES DE SEMANA Y PORQUE SON MUY RÁPIDOS EN LA ATENCIÓN. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;26259;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4606;MALDONADO;3253;CAJA UNIVERSAL;18-Oct-2022;9;Había fila  larga y solo esta una ventanilla.;10;;9;;SI;;FÁCIL;;10;"Porque puedo retirar desde temprano hacer mis retiro y pago.
Atiende fin de semana. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;31089;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4634;SAN FRANCISCO;3253;CAJA UNIVERSAL;19-Oct-2022;8;LO QUE PASA ES QUE AVECES HAY CIERTA MOLESTIA POR PARTE DE LOS QUE ATIENDEN ME SUCEDIO CUANDO ME DIERON UNA MONEDA VIEJA Y PEDÍ QUE ME CAMBIEN.;8;;9;;SI;;FÁCIL;;9;PORQUE FUERA DE TODO LA ATENCIÓN SI ES RÁPIDA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;53373;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4576;AMBATO;3253;CAJA UNIVERSAL;27-Oct-2022;3;Explicar bien la situación porque es vez que fui a retirara dinero y más lo que me hicieron esperara y no me ayudaron.;5;;5;;SI;;POCO FÁCIL;;9;"Porque como  le decía me hicieron esperar ahí y no me explican bien si me iban ayudar o no.
Porque estaba haciendo otra cosa me estaba atendiendo a mi y estaba haciendo otra cosa ahí mismo.
Porque las otras veces que me he acercado es muy ágil, muy rápido solo la ultima vez no más que tuve en inconveniente de ahí todas las otras veces no he tenido ningún inconveniente.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;28326;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4636;LA LIBERTAD;3253;CAJA UNIVERSAL;18-Oct-2022;10;Porque son muy amables, siempre están con la cordialidad y el cliente se va satisfecho.;10;;10;;SI;;MUY FÁCIL;;10;"Porque brindan una excelente atención, son muy amables preguntando que desea.
Del personal su amabilidad y su muy buena atención porque son muy atentos cuando uno va llegando y preguntan qué es lo que desea.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;34093;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4586;ATAHUALPA;3253;CAJA UNIVERSAL;20-Oct-2022;10;La amabilidad y el tener paciencia porque a veces falta un papel o alguna situación y le explican y le dicen como hay que llenar, le tienen paciencia. ;10;;10;;SI;;MUY FÁCIL;;10;"Por al agilidad, la calidez por lo que hay bastante atención y por el horario.
Del personalidad la agilidad y la paciencia.
Pero cuando yo fui no vi guardia.  
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;31971;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4604;LABRADOR;3253;CAJA UNIVERSAL;19-Oct-2022;10;PORQUE SON MUY ATENTOS, ENSEGUIDA ES LA ATENCIÓN, ES EXCELENTE, YO ESTOY MUY CONFORME CON LA ATENCIÓN.;10;;10;;SI;;MUY FÁCIL;;10;PORQUE ES MUY RÁPIDA LA ATENCIÓN, SON MUY GENTILES, AMABLES PARA ATENDER A MI ME GUSTA MUCHO.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;33948;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4586;ATAHUALPA;3253;CAJA UNIVERSAL;20-Oct-2022;10;Fue normal, la atención normal. ;10;;10;;SI;;FÁCIL;;10;"Porque tiene todo para poder pagar  la luz, el cable y teléfono, tienen todo para pagar.
Del personal todo bien.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;34892;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4591;CARCELEN;3253;CAJA UNIVERSAL;20-Oct-2022;7;Debería de haber mas cajeros, mas chicos en ventanilla porque sabe estar lleno y no es rápida la atención. ;9;;9;;SI;;MUY FÁCIL;;8;"Por lo que le comunico que a veces es demasiada gente y solo hay dos ventanilla para tanta gente.
Del personal la atención, desde que entra el carisma, la atención y n ose si fue un joven que me atendió la última vez y muy buena la atención. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;50937;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4623;25 DE JULIO;3253;CAJA UNIVERSAL;27-Oct-2022;8;Mas personal ventanilla;10;;10;;SI;;MUY FÁCIL;;9;Mas cajeros en en ventanilla.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;35418;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4590;CARAPUNGO;3253;CAJA UNIVERSAL;20-Oct-2022;10;"Por la atención, está cerca de donde vivo. 
Saben comunicar, o algún inconveniente que hay me preguntan primero, informarle bien más que todo.";10;;10;;SI;;POCO FÁCIL;;9;"Porque hay poca gente que  tiene poca paciencia como yo más que todo.
No todo está bien no tengo ninguna sugerencia.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;34983;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4628;GRAN AKI DURÁN;3253;CAJA UNIVERSAL;20-Oct-2022;9;si estaba ágil y rápido. ;9;;10;;SI;;FÁCIL;;10;"Porque tienen algunos servicios, ósea puede hacer de otros bancos y de servicios básicos.
Del personal la amabilidad en la atención.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;25061;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4638;MACHALA;3253;CAJA UNIVERSAL;07-Nov-2022;10;Porque son rápidos en atender, no se demoran mucho en las transacciones.;10;;10;;SI;;FÁCIL;;10;Por la agilidad en la atención de los cajeros, me gusta la personalidad que tienen para atendernos, nos atienden muy bien desde que se entra a la agencia, hasta que se sale.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;29653;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4611;PLAZA ALEGRIA;3253;CAJA UNIVERSAL;19-Oct-2022;10;POR LA BUENA ATENCIÓN LA PERSONA QUE ME RECIBIÓ MUY AMABLE.;10;;10;;SI;;FÁCIL;;8;"LO UNICO QUE NO ESTOY SATISFECHO ES QUE HAY QUE ESPERAR DEMASIADA FILA O ESPERAR MUCHO TIEMPO PARA PODER SER ATENDIDO.
PORQUE MUCHAS AGENCIAS NO SON TAN BUENAS,PERO LA AGENCIAS QUE ESTAMOS CALIFICANDO SI LA RECOMENDARÍA ESA AGENCIA PORQUE HAY AGENCIAS DONDE UNO NO QUEDA SATISFECHO. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;54231;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4594;CHILLOGALLO;3253;CAJA UNIVERSAL;28-Oct-2022;9;"Porque es rápido y no hay ningún inconveniente.
Las chicas son amables, atentas, rápidas.";9;;10;;SI;;POCO FÁCIL;;10;"Porque me atiende rápido y es ágil y como tengo la cuenta en Produbanco, si no es en Servipagos es en Produbanco que puedo realizar los trámites, doble razón para dar esa calificación.
La rapidez no hay mucha gente.
No tengo ninguna sugerencia. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;39412;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4601;GUAMANI;3253;CAJA UNIVERSAL;21-Oct-2022;8;A veces hay mucha gente hay dos ventanillas y no atienden muy rápido. Más cajeras y más eficientes.;10;;10;;SI;;FÁCIL;;10;"Cuando llego a la ventanilla me atiende con toda la  amabilidad. 
Depende de nosotros, no nos ponemos en la fila.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;30318;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4587;AXXIS;3253;CAJA UNIVERSAL;19-Oct-2022;10;EL CHICO ME ATENDIÓ SUPER BIEN.;10;;10;;SI;;FÁCIL;;10;PORQUE CUANDO UNO VA AL AXXIS ES UN LUGAR SEGURO Y TAMBIEN ME GUSTA EL HORARIO DE SERVIPAGOS PORQUE YO TENGO MI CUENTA EN PRODUBANCO Y NO SE TIENE ACCESO A LOS HORARIOS QUE TIENEN EN SERVIPAGOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;31634;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4613;REINA VICTORIA;3253;CAJA UNIVERSAL;19-Oct-2022;6;FALTA MAYOR RAPIDEZ EN LA ATENCIÓN.;4;;5;;SI;;POCO FÁCIL;;6;QUE SEAN MAS ÁGILES EN LA ATENCIÓN.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;30182;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4587;AXXIS;3253;CAJA UNIVERSAL;19-Oct-2022;8;EN ESE MOMENTO TUVIMOS UN INCONVENIENTE POR EL MONTO DE DINERO QUE TENÍA QUE RETIRAR.;8;;10;;SI;;POCO FÁCIL;;8;"EN ESE MOMENTO TUVIMOS UN INCONVENIENTE POR EL MONTO DE DINERO QUE TENÍA QUE RETIRAR.
POR LO QUE LE ACABO DE DECIR, TIENEN UNOS LÍMITES DE CUPO QUE NO ENTIENDO.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;26326;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4579;ESMERALDAS;3253;CAJA UNIVERSAL;18-Oct-2022;10;Todas las chicas son excelente.;10;;10;;SI;;MUY FÁCIL;;10;"Para mi es excelente.
Por su atención que siga como están.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;53435;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4589;CALDERON;3253;CAJA UNIVERSAL;27-Oct-2022;10;Porque la verdad que nunca he tenido inconveniente. Tanto la amabilidad como la rapidez de la chica.;10;;10;;SI;;FÁCIL;;10;"Por lo que en mi caso me queda cerca, es muy ágil.
Desde que ingresa saluda, pregunta la persona que está afuera, me da preferencia porque voy con un niño chiquito y  me pregunta que voy hacer para poder ayudarme.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;54893;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4815;SAN EDUARDO;3253;CAJA UNIVERSAL;28-Oct-2022;8;Solo hay pocas ventillas ;9;;3;;SI;;FÁCIL;;9;Hay chicas que son amables y otras por una raya de mas me dice que repita. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;29618;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4611;PLAZA ALEGRIA;3253;CAJA UNIVERSAL;19-Oct-2022;10;PORQUE SI HAY UN BUEN TRATO DEL PERSONAL.;10;;10;;SI;;MUY FÁCIL;;10;PORQUE ES MUY PRÁCTICO IR HACER ALGUNA TRANSACCIÓN, NO ES MUCHA CONGESTIÓN COMO EN OTROS BANCOS. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;36268;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4604;LABRADOR;3253;CAJA UNIVERSAL;21-Oct-2022;10;Por el motivo de que me atienden sin ninguna novedad  y me siento satisfecho con todo el personal de ahí.;10;;10;;SI;;FÁCIL;;10;Porque hay en todo lado no tengo problemas y más que todo y no tengo problemas y más que todo es muy flexible en el horario que tiene  ustedes para mis transacciones estoy super bien con ustedes, por eso sigo trabajando con ustedes. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;24980;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;6416;SERVP EXPRESS UNIVERSIDAD CENTRAL;3253;CAJA UNIVERSAL;17-Oct-2022;8;La señoritas esta de malhumor, no tiene una sonrisa para el cliente.;10;;10;;SI;;DIFÍCIL;;8;Porque no todos los Servipago con afluencia  de gente y si hay mucha agencia que se necesita de urgencia. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;25318;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4577;MULTIPLAZA AKI;3253;CAJA UNIVERSAL;17-Oct-2022;10;Porque me queda cerca de donde vivo y la atención no había mucha gente en el horario que voy.;10;;10;;SI;;FÁCIL;;10;Por el buen servicio que nos dan y la agilidad.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;25456;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4616;TUMBACO;3253;CAJA UNIVERSAL;17-Oct-2022;10;Porque son agiles y atentos y mables y agiles en su trabajo.;10;;10;;SI;;MUY FÁCIL;;10;Porque son eficientes en su trabajo, son amables y son capaces de hacer todo tramite y tiene todo en orden y si son personas capacitadas.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;25164;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4577;MULTIPLAZA AKI;3253;CAJA UNIVERSAL;17-Oct-2022;10;Porque hay amabilidad de la señorita.;10;;10;;SI;;FÁCIL;;10;Por la facilidad que tenemos para poder hacer las cosas los fines de semana porque uno se trabaja y sale  las 6 y no podemos hacer en un banco eso.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;33383;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4578;CAYAMBE;3253;CAJA UNIVERSAL;20-Oct-2022;7;mas que todo la atención al cliente porque es un poco demoroso y no saben atender pronto de ahí lo demás bien. ;10;;9;;SI;;FÁCIL;;8;"Siempre son amables los cajeros y son rápidos cuando están atendiendo, solo un poco de que no atienden rápido las cajas de ahí lo demás buena.
Por lo que le dije de ahí lo demás es bueno en que atienden los feriados, los fines de semana tienen atención al cliente y se puede realizar cualquier transacción o retiro que necesita en feriados o en la tarde, entonces tiene mas tranquilidad para llegar y hacer los retiros necesarios que requiera. 

";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;29471;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4632;POLICENTRO;3253;CAJA UNIVERSAL;19-Oct-2022;10;PORQUE FUE MUY ATENTO EL PERSONAL Y MUY ÁGIL.;10;;10;;SI;;MUY FÁCIL;;10;PORQUE SE PUEDE HACER TODOS LOS PAGOS, TIENE DE TODO EN EL SISTEMA Y EN UN SÓLO BANCO.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;26863;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4629;LOS RIOS;3253;CAJA UNIVERSAL;18-Oct-2022;10;Porque estaba todo normal, me atendieron rápido.;10;;10;;SI;;FÁCIL;;10;Porque tenemos varias funciones, tenemos para pagar servicios básicos y un sin numero de cosas.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;33919;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4586;ATAHUALPA;3253;CAJA UNIVERSAL;20-Oct-2022;9;"Porque tiene una ventanilla preferencia.
";10;;10;;SI;;FÁCIL;;10;"No tengo ningún problema es fácil.
Por la facilidad en que somos atendidos a tiempo, no hay mucha demora.
Del personal la buena atención en todo sentido.
Que se preocupen por poner guardias de seguridad. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;33557;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4580;IBARRA;3253;CAJA UNIVERSAL;20-Oct-2022;10;Fue buena la atención, no tuvimos rechazo, fue la atención inmediata.;10;;10;;SI;;FÁCIL;;10;"Por el servicio y la atención que recibimos, la atención de la chica fue amable.
La agencia está bien ubicada, no tenemos problema. La tención es buena";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;26559;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4637;LOJA;3253;CAJA UNIVERSAL;08-Nov-2022;10;Por la amabilidad de los cajeros.;10;;10;;SI;;FÁCIL;;10;Porque tiene extensión de horarios y uno se puede organizar para ir a depositar y retirar.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;28170;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4609;PANAMERICANA;3253;CAJA UNIVERSAL;18-Oct-2022;10;PORQUE SI ES BUENA LA ATENCIÓN AHÍ.;10;;10;;SI;;FÁCIL;;10;POR LA BUENA ATENCIÓN.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;54339;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4620;CUENCA;3253;CAJA UNIVERSAL;28-Oct-2022;10;Por el servicio que me brindo el chico. ;10;;10;;SI;;MUY FÁCIL;;10;"Por la calidez y amabilidad.
El tema de ahí es la infraestructura que tienen ustedes e s un poco anticuada no es nada moderno, y eso es mucho a tomar en consideración. porque hoy en día todas las entidades bancarias todas hacen una evolución.
Por la agilidad y el horario.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;27822;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;5265;PUERTAS DEL SOL;3253;CAJA UNIVERSAL;18-Oct-2022;10;"Si estuvo bien.
Si se porto amable.";9;;10;;SI;;MUY FÁCIL;;10;Por la agilidad pues usted se presenta ahí y enseguida le tramites y termina y del personal  la amabilidad en el saludo y siempre están atentos. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;25369;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4610;PATRIA;3253;CAJA UNIVERSAL;17-Oct-2022;10;Soy un buen cliente, queda cerca de mi casa, de mi oficina, el personal como reconoce que soy cliente me dan un buen trato, me estiman.;10;;10;;SI;;FÁCIL;;10;"Por la calidad de las personas que estan brindado la atención al público y la comodidad.
El guardia le recibe con un saludo y le despiden con un gracias.
No tendría un comentario al respecto ya que la atención es muy buena.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;54374;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4620;CUENCA;3253;CAJA UNIVERSAL;28-Oct-2022;8;Es por el tiempo que me toma estar ahí es por es la afluencia de gente, tal vez más cajeros.;10;;9;;SI;;FÁCIL;;10;Porque la comodidad de los horarios extendidos y el echo de que se puede hacer tramites de diferentes instituciones.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;33268;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4741;CENTRUM EL BOSQUE;3253;CAJA UNIVERSAL;20-Oct-2022;10;"Porque tuve una emergencia y pase por ahí.
El lugar es excelente, bonito y fue rápido, no hice tanta cola.";10;;10;;SI;;FÁCIL;;10;"Porque es más rápido que ir directamente en un banco, es rápido.
Del personal  que ingrese, retire y salí, el guardia muy gentil, todo me resulto muy bueno aquella vez, Creo que esta bien en el bosque, el resto no he tenido la oportunidad de irme a otros lados, consulte por internet y encontré en el Bosque y me queda cerca de mi trabajo, pase y excelente fue la atención.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;29737;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4611;PLAZA ALEGRIA;3253;CAJA UNIVERSAL;19-Oct-2022;5;PONER MAS CAJERAS PORQUE UNO SE DEJA DE IR DEMAÑANA Y NO HAY ATENCIÓN HAY UNA O DOS CAJERAS Y LA GENTE ESTÁ A FULL AHÍ.;9;;8;;SI;;FÁCIL;;5;"LA ATENCION DEL PERSONAL ES MUY BUENA LO QUE PASA ES QUE LAS CAJAS ESTAN AHÍ Y NO HAY ATENCIÓN AL PÚBLICO.
PORQUE EN NUESTRA FAMILIA TENEMOS EL TIEMPO COPADO Y UNO SE VA PARA ALLÁ PORQUE DISQUE ES RÁPIDO PERO ES MENTIRA PORQUE NO HAY MUCHAS CAJERAS EN CAMBIO YA CUANDO ABREN EN EL CONDADO SHOPING RAPIDITO SE HACE CUALQUIER GESTIÓN, ES RÁPIDO QUE EN SERVIPAGOS.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;33624;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4578;CAYAMBE;3253;CAJA UNIVERSAL;20-Oct-2022;8;Más agilidad. ;9;;9;;SI;;FÁCIL;;8;"Porque cuando hay mucha gente no hay agilidad, es demasiado demorada la cola, cuando hay bastante gente si se demoran bastante porque solo saben estar atendiendo dos o tres, no están todos, la agilidad no es tanto.
Del personal la amabilidad. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;30988;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4634;SAN FRANCISCO;3253;CAJA UNIVERSAL;19-Oct-2022;10;LAMENTABLEMENTE ROTAN MUCHO EL PERSONAL PERO ESE PERSONAL ES SUPER AMABLE, LE IDENTIFICAN POR EL APELLIDO, YA ME CONOCÍAN, LA ATENCIÓ SUMAMENTE AMABLES, EFICACES, RÁPIDOS, LAS NUEVAS PERSONAS UN POCO LENTAS ESTÁN APRENIENDO ENTIENDO Y BUENO IGUAL SON AMALES PERO EN AGILIDAD SE LOS LLEVABAN MUCHO LOS OTROS CHICOS.;10;;10;;SI;;MUY FÁCIL;;10;PORQUE TIENEN MUCHAS OPCIONES EN TEMAS DE PAGOS PARA LUZ, AGUA INCLUSO PUEDES HACER DEPOSITOS AL BANCO DEL PICHINCHA,SON MUY VERSÁTILES TIENEN MUCHA VARIEDAD DE SERVICIOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;28029;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4609;PANAMERICANA;3253;CAJA UNIVERSAL;18-Oct-2022;10;PORQUE LAS CHICAS SON MUY AMABLES.;10;;10;;SI;;FÁCIL;;10;PORQUE REALMENTE SE PUEDE HACER LAS TRANSACCIONES MUCHO MAS RÁPIDO QUE DIRECTO EN EL BANCO.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;30701;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4589;CALDERON;3253;CAJA UNIVERSAL;19-Oct-2022;9;Quizás en el momento que yo fui no habían suficientes cajero y por eso se demoro.;10;;10;;SI;;FÁCIL;;9;"Porque tiene varios agencia y transacciones se puede hacer en diferentes bancos esa es la ventaja que en un mismo sitio se puede hacer eso y porque si hay bastantes agencias.
Que hayan más cajeros en esas horas pico.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;34643;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4628;GRAN AKI DURÁN;3253;CAJA UNIVERSAL;20-Oct-2022;9;muy buena la atención en la gentileza de los cajeros. ;10;;10;;SI;;MUY FÁCIL;;10;"Porque el servicio es garantizado, las transacciones son hechas correctamente.
Del personal es agradable, atienden, saludan y responden los saludos.
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;10;36317;LEALTAD SVP (TELEFONICA);OCTUBRE 2022;Ecuador;4608;MOLINEROS;3253;CAJA UNIVERSAL;21-Oct-2022;10;Porque siempre estado satisfecha en la atención no he tenido inconvenientes.;10;;10;;SI;;MUY FÁCIL;;10;"Porque si siempre habido buena atención, buena calidez.
Porque siempre que yo he ido he sido bien atendida no he tenido inconvenientes, entonces siempre yo voy acá a la agencia de Molineros.
Una cosa es que a veces me perjudica es el horario de atención que empiezan a las diez de la mañana  y por motivo de mi trabajo o sea es un poco de inconveniente a las diez de la mañana, antes atendían a las nueve de la mañana y era mucho mejor.
  ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
